0,2.7153,0,9.32,11.809,-0.61875,-4.9191,-17.875,-0.7706,-1.5282,1.6593,0,139,1,11.1,0,2.2,0
0,2.7802,0,9.6886,12.448,-0.63577,-5.0582,-18.4,-0.77794,-1.543,1.6747,0,139,1,11.2,0,2.2,0
0,2.8462,0,10.075,13.108,-0.65248,-5.2014,-18.939,-0.78559,-1.5584,1.6908,0,139,1,11.3,0,2.2,0
0,2.9135,0,10.471,13.832,-0.67239,-5.3428,-19.494,-0.79311,-1.5736,1.7067,0,139,1,11.4,0,2.2,0
0,2.9821,0,10.879,14.61,-0.69422,-5.4856,-20.064,-0.80066,-1.5888,1.7226,0,139,1,11.5,0,2.2,0
0,3.0519,0,11.31,15.404,-0.71487,-5.6362,-20.652,-0.80867,-1.6049,1.7395,0,139,1,11.6,0,2.2,0
0,3.1229,0,11.762,16.226,-0.73578,-5.791,-21.257,-0.81702,-1.6217,1.7572,0,139,1,11.7,0,2.2,0
0,3.1954,0,12.228,17.115,-0.76031,-5.9422,-21.88,-0.82534,-1.6384,1.7748,0,139,1,11.8,0,2.2,0
0,3.2692,0,12.712,18.06,-0.78733,-6.0932,-22.521,-0.83381,-1.6554,1.7927,0,139,1,11.9,0,2.2,0
0,3.3444,0,13.225,19.026,-0.81421,-6.2527,-23.184,-0.84279,-1.6734,1.8117,0,139,1,12,0,2.2,0
0,3.4212,0,13.762,20.046,-0.84324,-6.4167,-23.87,-0.85204,-1.692,1.8314,0,139,1,12.1,0,2.2,0
0,3.4996,0,14.316,21.166,-0.8778,-6.5768,-24.578,-0.86122,-1.7104,1.8509,0,139,1,12.2,0,2.2,0
0,3.5796,0,14.9,22.344,-0.91572,-6.7381,-25.312,-0.87075,-1.7294,1.8711,0,139,1,12.3,0,2.2,0
0,3.6611,0,15.527,23.542,-0.95465,-6.9089,-26.076,-0.88099,-1.7499,1.8929,0,139,1,12.4,0,2.2,0
0,3.7443,0,16.184,24.839,-0.99879,-7.0829,-26.869,-0.89141,-1.7707,1.9151,0,139,1,12.5,0,2.2,0
0,3.8295,0,16.863,26.282,-1.0511,-7.2542,-27.693,-0.90175,-1.7913,1.9372,0,139,1,12.6,0,2.2,0
0,3.9164,0,17.591,27.779,-1.1074,-7.432,-28.553,-0.91275,-1.8133,1.9607,0,139,1,12.7,0,2.2,0
0,4.0049,0,18.377,29.317,-1.1673,-7.6183,-29.452,-0.92453,-1.8368,1.9859,0,139,1,12.8,0,2.2,0
0,4.0955,0,19.196,31.031,-1.2377,-7.8028,-30.389,-0.93633,-1.8603,2.0111,0,139,1,12.9,0,2.2,0
0,4.1882,0,20.06,32.906,-1.3177,-7.9909,-31.368,-0.94837,-1.8842,2.0369,0,139,1,13,0,2.2,0
0,4.2825,0,21,34.829,-1.4027,-8.1913,-32.397,-0.9614,-1.9101,2.0649,0,139,1,13.1,0,2.2,0
0,4.379,0,22.001,36.911,-1.4993,-8.3908,-33.475,-0.97487,-1.9369,2.0938,0,139,1,13.2,0,2.2,0
